Drug1	Drug2	Drug1_ATC_Code	Drug2_ATC_Code	ATC_Jacard_Sim	Similarity
ergometrine	methylergometrine	G02AB03	G02AB01,G02AC01	1.0	0.8050181
besifloxacin	gatifloxacin	S01AE08	S01AE06,J01MA16	0.5	0.72279334
cisapride	itopride	A03FA02	A03FA07	1.0	0.7458534
verapamil	nifedipine	C08DA51,C08DA01,C09BB10	C08CA05,C08GA01,C08CA55	1.0	0.7467748
naproxen	diclofenac	M01AE02,M01AE52,M01AE56,M02AA12,G02CC02	M01AB05,S01BC03,M01AB55,M02AA15,D11AX18,S01CC01	0.25	0.7424684
sparfloxacin	pefloxacin	J01MA09	J01MA03	1.0	0.75814193
sparfloxacin	lomefloxacin	J01MA09	J01MA07,S01AE04	0.5	0.7738954
sparfloxacin	gemifloxacin	J01MA09	J01MA15	1.0	0.7942013
sparfloxacin	gatifloxacin	J01MA09	S01AE06,J01MA16	0.5	0.72641695
tropicamide	proparacaine	S01FA06,S01FA56	S01HA04	1.0	0.74304616
tropicamide	dapiprazole	S01FA06,S01FA56	S01EX02	1.0	0.74261016
tropicamide	cyclopentolate	S01FA06,S01FA56	S01FA54,S01FA04	1.0	0.8899759
tropicamide	apraclonidine	S01FA06,S01FA56	S01EA03	1.0	0.7545983
pravastatin	rosuvastatin	C10AA03,C10BX02,C10BA03	C10BX10,C10BX05,C10AA07,C10BA06,C10BX07,G01AE10,C10BX09	0.5	0.7664031
trimegestone	dydrogesterone	G03FA16,G03FB11	G03FA14,G03DB01,G03FB08	1.0	0.7178585
trimegestone	desogestrel	G03FA16,G03FB11	G03AC09,G03AA09,G03AB05,G03FB10	1.0	0.71218437
trimegestone	lynestrenol	G03FA16,G03FB11	G03AA03,G03DC03,G03AC02,G03FA07,G03AB02,G03FB02	1.0	0.70775247
sertindole	cyamemazine	N05AE03	N05AA06	1.0	0.70155597
sertindole	melperone	N05AE03	N05AD03	1.0	0.7398496
sertindole	bromperidol	N05AE03	N05AD06	1.0	0.7072022
sertindole	tiapride	N05AE03	N05AL03	1.0	0.70757246
sertindole	amisulpride	N05AE03	N05AL05	1.0	0.7083116
prochlorperazine	granisetron	N05AB04	A04AA02	0.0	0.7306705
prochlorperazine	meclizine	N05AB04	R06AE55,R06AE05	0.0	0.72868484
prochlorperazine	cyclizine	N05AB04	R06AE03,R06AE53	0.0	0.7742358
prochlorperazine	trimethobenzamide	N05AB04	R06AA10	0.0	0.71948653
prochlorperazine	dolasetron	N05AB04	A04AA04	0.0	0.7408105
prochlorperazine	thiethylperazine	N05AB04	R06AD03	0.0	0.70562965
tazarotene	adapalene	D05AX05	D10AD03,D10AD53	1.0	0.8566797
desonide	amcinonide	D07BB02,D07AB08,S01BA11	D07AC11	0.5	0.7125656
triflusal	indobufen	B01AC18	B01AC10	1.0	0.7806493
tipranavir	etravirine	J05AE09	J05AG04	1.0	0.7968307
tipranavir	amprenavir	J05AE09	J05AE05	1.0	0.76282
tipranavir	nelfinavir	J05AE09	J05AE04	1.0	0.7309778
tipranavir	fosamprenavir	J05AE09	J05AE07	1.0	0.75635767
reboxetine	moclobemide	N06AX18	N06AG02	1.0	0.7002798
reboxetine	milnacipran	N06AX18	N06AX17	1.0	0.7660738
doripenem	ceftobiprole	J01DH04	J01DI01	1.0	0.77362037
doripenem	telavancin	J01DH04	J01XA03	1.0	0.7714714
proparacaine	cyclopentolate	S01HA04	S01FA54,S01FA04	1.0	0.76935685
proparacaine	apraclonidine	S01HA04	S01EA03	1.0	0.795466
distigmine	demecarium	N07AA03	S01EB04	0.0	0.7357345
distigmine	pyridostigmine	N07AA03	N07AA02	1.0	0.75873685
distigmine	timepidium	N07AA03	A03AB19	0.0	0.70258576
probenecid	benzbromarone	M04AB01,G01AE10	M04AB03	0.5	0.7176648
carbocisteine	erdosteine	R05CB03	R05CB15	1.0	0.72100925
tedisamil	bepridil	C01BD06	C08EA02	1.0	0.7934677
rasagiline	ropinirole	N04BD02	N04BC04	1.0	0.7001929
sulconazole	econazole	D01AC09	G01AF05,D01AC03,G01AF20	0.5	0.7796255
sulconazole	isoconazole	D01AC09	G01AF07,D01AC05,G01AF20	0.5	0.83071846
sulconazole	sertaconazole	D01AC09	D01AC14,G01AF20,G01AF19	0.5	0.7472525
zonisamide	clobazam	N03AX15,G01AE10	N05BA09	0.5	0.7667065
zonisamide	stiripentol	N03AX15,G01AE10	N03AX17	0.5	0.73271906
zonisamide	tiagabine	N03AX15,G01AE10	N03AG06	0.5	0.7243336
zonisamide	perampanel	N03AX15,G01AE10	N03AX22	0.5	0.7019154
nortriptyline	moclobemide	N06AA10	N06AG02	1.0	0.7034329
nortriptyline	amitriptyline	N06AA10	N06CA01,N06AA09	1.0	0.7235545
nortriptyline	paroxetine	N06AA10	N06AB05	1.0	0.7052904
nortriptyline	doxepin	N06AA10	N06AA12	1.0	0.70638514
prazepam	nitrazepam	N05BA11	N05CD02	1.0	0.75745517
prazepam	halazepam	N05BA11	N05BA13	1.0	0.7713957
prazepam	bromazepam	N05BA11	N05BA08	1.0	0.789778
prazepam	quazepam	N05BA11	N05CD10	1.0	0.73676264
tolperisone	methocarbamol	M03BX04,M02AX06	M03BA53,M03BA03,M03BA73	1.0	0.7135991
tolperisone	cyclobenzaprine	M03BX04,M02AX06	M03BX08	1.0	0.7086465
tolperisone	eperisone	M03BX04,M02AX06	M03BX09	1.0	0.873899
cefpiramide	ceftizoxime	J01DD11	J01DD07	1.0	0.7700165
cefpiramide	cefotiam	J01DD11	J01DC07	1.0	0.7479882
cefpiramide	latamoxef	J01DD11	J01DD06	1.0	0.7481393
cefpiramide	mezlocillin	J01DD11	J01CR50,J01CA10	1.0	0.7278411
azapropazone	oxaprozin	M01AX04	M01AE12	1.0	0.7047808
azapropazone	benoxaprofen	M01AX04	M01AE06	1.0	0.7186942
azapropazone	alclofenac	M01AX04	M01AB06	1.0	0.70904416
azapropazone	oxyphenbutazone	M01AX04	S01BC02,M01AA03,M02AA04	0.5	0.7988925
cyamemazine	amoxapine	N05AA06	N06AA17	1.0	0.7480661
cyamemazine	chlorprothixene	N05AA06	N05AF03	1.0	0.702174
pipamperone	chlorprothixene	N05AD05	N05AF03	1.0	0.71274704
aniracetam	piracetam	N06BX11	N06BX03	1.0	0.76938844
mepolizumab	omalizumab	L04AC06	R03DX05	0.0	0.74600255
valsartan	ramipril	C09DB08,C09DX02,C10BX10,C09DB01,C09DX01,C09DA03,C09CA03,C09DX04	C09AA05,C10BX04,C10BX06,C09BA05,C09BB07,C09BB05	1.0	0.74408764
valsartan	enalapril	C09DB08,C09DX02,C10BX10,C09DB01,C09DX01,C09DA03,C09CA03,C09DX04	C09BB06,C09BB02,C09AA02,C09BA02	1.0	0.7205106
valsartan	telmisartan	C09DB08,C09DX02,C10BX10,C09DB01,C09DX01,C09DA03,C09CA03,C09DX04	C09DB04,C09DA07,C09CA07	1.0	0.76751816
valsartan	lisinopril	C09DB08,C09DX02,C10BX10,C09DB01,C09DX01,C09DA03,C09CA03,C09DX04	C09AA03,C09BB03,C09BA03,C10BX07	1.0	0.7265732
valsartan	quinapril	C09DB08,C09DX02,C10BX10,C09DB01,C09DX01,C09DA03,C09CA03,C09DX04	C09AA06,C09BA06	1.0	0.72456986
terazosin	indoramin	G04CA03	C02CA02	0.0	0.70166355
terazosin	doxazosin	G04CA03	C02CA04	0.0	0.82576317
terazosin	silodosin	G04CA03	G04CA04	1.0	0.754728
terazosin	urapidil	G04CA03	C02CA06	0.0	0.72268766
terazosin	tamsulosin	G04CA03	G04CA02,G04CA53,G04CA52	1.0	0.76382095
terfenadine	triprolidine	R06AX12	R06AX07	1.0	0.7029381
terfenadine	ebastine	R06AX12	R06AX22	1.0	0.7653379
terfenadine	fexofenadine	R06AX12	R06AX26	1.0	0.73018813
terfenadine	cetirizine	R06AX12	R06AE07	1.0	0.7344787
moclobemide	toloxatone	N06AG02	N06AG03	1.0	0.750943
moclobemide	trimipramine	N06AG02	N06AA06	1.0	0.7245599
pefloxacin	lomefloxacin	J01MA03	J01MA07,S01AE04	0.5	0.757472
pefloxacin	gemifloxacin	J01MA03	J01MA15	1.0	0.77490103
triprolidine	ebastine	R06AX07	R06AX22	1.0	0.724021
triprolidine	meclizine	R06AX07	R06AE55,R06AE05	1.0	0.70175993
triprolidine	pheniramine	R06AX07	R06AB05,D04AA16	0.5	0.7370885
desloratadine	zafirlukast	R06AX27	R03DC01	1.0	0.700922
desloratadine	ebastine	R06AX27	R06AX22	1.0	0.7966998
desloratadine	fexofenadine	R06AX27	R06AX26	1.0	0.7365969
desloratadine	cetirizine	R06AX27	R06AE07	1.0	0.84431374
desloratadine	loratadine	R06AX27	R06AX13	1.0	0.79192626
fosinopril	imidapril	C09AA09,C09BA09	C09AA16	1.0	0.8116494
fosinopril	delapril	C09AA09,C09BA09	C09BA12,C09BB12,C09AA12	1.0	0.78267056
fosinopril	perindopril	C09AA09,C09BA09	C10BX11,C09AA04,C09BX02,C09BA04,C09BX01,C09BB04	1.0	0.77843654
fosinopril	aliskiren	C09AA09,C09BA09	C09DX02,C09XA52,C09XA02,C09XA54,C09XA53	1.0	0.72097236
fosinopril	ramipril	C09AA09,C09BA09	C09AA05,C10BX04,C10BX06,C09BA05,C09BB07,C09BB05	1.0	0.7565984
fosinopril	enalapril	C09AA09,C09BA09	C09BB06,C09BB02,C09AA02,C09BA02	1.0	0.7200937
fosinopril	zofenopril	C09AA09,C09BA09	C09BA15,C09AA15	1.0	0.7387168
fosinopril	lisinopril	C09AA09,C09BA09	C09AA03,C09BB03,C09BA03,C10BX07	1.0	0.7790709
fosinopril	quinapril	C09AA09,C09BA09	C09AA06,C09BA06	1.0	0.84796244
loprazolam	quazepam	N05CD11	N05CD10	1.0	0.7904374
imidapril	benidipine	C09AA16	C08CA15	1.0	0.7625899
imidapril	delapril	C09AA16	C09BA12,C09BB12,C09AA12	1.0	0.8239747
imidapril	captopril	C09AA16	C09AA01,C09BA01	1.0	0.7118963
imidapril	perindopril	C09AA16	C10BX11,C09AA04,C09BX02,C09BA04,C09BX01,C09BB04	1.0	0.7232693
imidapril	ramipril	C09AA16	C09AA05,C10BX04,C10BX06,C09BA05,C09BB07,C09BB05	1.0	0.76025414
imidapril	zofenopril	C09AA16	C09BA15,C09AA15	1.0	0.7692354
imidapril	lisinopril	C09AA16	C09AA03,C09BB03,C09BA03,C10BX07	1.0	0.7415083
imidapril	quinapril	C09AA16	C09AA06,C09BA06	1.0	0.8409193
triazolam	nitrazepam	N05CD05	N05CD02	1.0	0.7364669
triazolam	estazolam	N05CD05	N05CD04	1.0	0.70618165
triazolam	zopiclone	N05CD05	N05CF01	1.0	0.75842965
triazolam	etizolam	N05CD05	N05BA19	1.0	0.74960816
triazolam	bromazepam	N05CD05	N05BA08	1.0	0.73251164
triazolam	quazepam	N05CD05	N05CD10	1.0	0.750165
triazolam	zaleplon	N05CD05	N05CF03	1.0	0.77014655
chlorothiazide	bendroflumethiazide	C03AA04,C03AB04,C03AH01,G01AE10	C03EA13,C03AA01,C03AB01,G01AE10	1.0	0.7740969
chlorothiazide	hydroflumethiazide	C03AA04,C03AB04,C03AH01,G01AE10	C03AB02,C03AA02,C03AH02,G01AE10	1.0	0.7454485
granisetron	ondansetron	A04AA02	A04AA01	1.0	0.76219225
granisetron	dolasetron	A04AA02	A04AA04	1.0	0.7023686
granisetron	tropisetron	A04AA02	A04AA03	1.0	0.79498535
clobazam	stiripentol	N05BA09	N03AX17	1.0	0.8184783
clobazam	lamotrigine	N05BA09	N03AX09	1.0	0.7207708
clobazam	perampanel	N05BA09	N03AX22	1.0	0.7455879
sitagliptin	empagliflozin	A10BH51,A10BD12,A10BH01,A10BD07	A10BD19,A10BX12,A10BD20	1.0	0.7057421
sitagliptin	miglitol	A10BH51,A10BD12,A10BH01,A10BD07	A10BF02	1.0	0.716822
rilonacept	canakinumab	L04AC04	L04AC08	1.0	0.71170586
betaxolol	nadolol	C07AB05,S01ED52,S01ED02	C07AA12,C07BA12	0.5	0.7179724
talinolol	fexofenadine	C07AB13	R06AX26	0.0	0.7038426
sertraline	vilazodone	N06AB06	N06AX24	1.0	0.7241856
sertraline	paroxetine	N06AB06	N06AB05	1.0	0.80099446
cyanocobalamin	methylcobalamin	B03AE01,B03BA51,B03BA01	B03BA05	1.0	0.7240791
belinostat	panobinostat	L01XX49	L01XX42	1.0	0.7965509
oxaprozin	benoxaprofen	M01AE12	M01AE06	1.0	0.74930906
oxaprozin	oxyphenbutazone	M01AE12	S01BC02,M01AA03,M02AA04	0.5	0.7043075
leuprolide	buserelin	L02AE02	L02AE01	1.0	0.8089621
leuprolide	triptorelin	L02AE02	L02AE04	1.0	0.83185583
leuprolide	degarelix	L02AE02	L02BX02	1.0	0.778056
dofetilide	vernakalant	C01BD04	C01BG11	1.0	0.7326147
dofetilide	ibutilide	C01BD04	C01BD05	1.0	0.75884795
dofetilide	bepridil	C01BD04	C08EA02	1.0	0.7144525
dofetilide	disopyramide	C01BD04	C01BA03	1.0	0.7041031
ceritinib	crizotinib	L01XE28	L01XE16	1.0	0.81340593
ceritinib	ponatinib	L01XE28	L01XE24	1.0	0.7350763
ceritinib	pazopanib	L01XE28	L01XE11	1.0	0.7181827
gallopamil	bepridil	C08DA02	C08EA02	1.0	0.73329335
esomeprazole	rabeprazole	M01AE52,A02BC05,A02BD06	A02BC04,M01AA05,M02AA03,A02BC54	1.0	0.8502539
esomeprazole	omeprazole	M01AE52,A02BC05,A02BD06	A02BD05,A02BC01,A02BD01	0.5	0.8254191
mesterolone	stanozolol	G03BB01	A14AA02	0.0	0.71610016
prothipendyl	chlorprothixene	N05AX07	N05AF03	1.0	0.7212523
ebastine	fexofenadine	R06AX22	R06AX26	1.0	0.7541727
ebastine	cetirizine	R06AX22	R06AE07	1.0	0.8050266
ebastine	loratadine	R06AX22	R06AX13	1.0	0.75032794
ergocalciferol	doxercalciferol	A11CC01	H05BX03	0.0	0.73322105
etonogestrel	histrelin	G03AC08	L02AE05	0.0	0.71689475
bendroflumethiazide	delapril	C03EA13,C03AA01,C03AB01,G01AE10	C09BA12,C09BB12,C09AA12	0.5	0.71998
bendroflumethiazide	hydroflumethiazide	C03EA13,C03AA01,C03AB01,G01AE10	C03AB02,C03AA02,C03AH02,G01AE10	1.0	0.7636726
ceftizoxime	cefamandole	J01DD07	J01DC03	1.0	0.8336182
ceftizoxime	cefpodoxime	J01DD07	J01DD13	1.0	0.7212159
ceftizoxime	sulbactam	J01DD07	J01CG01	1.0	0.72310275
ceftizoxime	cefdinir	J01DD07	J01DD15	1.0	0.70910627
ceftizoxime	cefotiam	J01DD07	J01DC07	1.0	0.82422036
ceftizoxime	cefpirome	J01DD07	J01DE02	1.0	0.7914514
ceftizoxime	cefozopran	J01DD07	J01DE03	1.0	0.7195053
ceftizoxime	latamoxef	J01DD07	J01DD06	1.0	0.8354293
ceftizoxime	mezlocillin	J01DD07	J01CR50,J01CA10	1.0	0.83181554
eflornithine	melarsoprol	D11AX16,P01CX03	P01CD01	0.5	0.72920066
ivabradine	ranolazine	C01EB17	C01EB18	1.0	0.74181914
lomefloxacin	gatifloxacin	J01MA07,S01AE04	S01AE06,J01MA16	1.0	0.7036855
amphetamine	cocaine	N06BA01	N01BC01,S01HA01,R02AD03,S02DA02	0.3333333333333333	0.7503002
vernakalant	ibutilide	C01BG11	C01BD05	1.0	0.8345506
cefamandole	cefotiam	J01DC03	J01DC07	1.0	0.7641364
cefamandole	cefpirome	J01DC03	J01DE02	1.0	0.75842404
cefamandole	latamoxef	J01DC03	J01DD06	1.0	0.7677124
cefamandole	mezlocillin	J01DC03	J01CR50,J01CA10	1.0	0.8280506
cefpodoxime	cefdinir	J01DD13	J01DD15	1.0	0.7815892
sulfamethazine	flumequine	J01EE05,J01EB03,G01AE10	J01MB07	0.5	0.70031625
dapiprazole	cyclopentolate	S01EX02	S01FA54,S01FA04	1.0	0.7558075
dapiprazole	apraclonidine	S01EX02	S01EA03	1.0	0.77166337
micafungin	voriconazole	J02AX05	J02AC03	1.0	0.7260071
alfaxalone	acepromazine	N01AX05	N05AA04	1.0	0.7083879
econazole	isoconazole	G01AF05,D01AC03,G01AF20	G01AF07,D01AC05,G01AF20	1.0	0.7719132
econazole	sertaconazole	G01AF05,D01AC03,G01AF20	D01AC14,G01AF20,G01AF19	1.0	0.8050282
ustekinumab	infliximab	L04AC05	L04AB02	1.0	0.7258502
indoramin	practolol	C02CA02	C07AB01	1.0	0.72876024
indoramin	urapidil	C02CA02	C02CA06	1.0	0.7572243
ceftobiprole	cefpirome	J01DI01	J01DE02	1.0	0.7051967
ceftobiprole	telavancin	J01DI01	J01XA03	1.0	0.7922454
cariprazine	amisulpride	N05AX15	N05AL05	1.0	0.7443985
cangrelor	ticagrelor	B01AC25	B01AC24	1.0	0.75825924
cangrelor	eptifibatide	B01AC25	B01AC16	1.0	0.80679727
cangrelor	tirofiban	B01AC25	B01AC17	1.0	0.72321033
cangrelor	vorapaxar	B01AC25	B01AC26	1.0	0.77040225
cidofovir	foscarnet	J05AB12	J05AD01	1.0	0.7382537
imiglucerase	alglucerase	A16AB02	A16AB01	1.0	0.71579695
imiglucerase	laronidase	A16AB02	A16AB05	1.0	0.7639728
imiglucerase	idursulfase	A16AB02	A16AB09	1.0	0.7117828
ofloxacin	gatifloxacin	J01MA01,S02AA16,S01AE01,J01RA09	S01AE06,J01MA16	1.0	0.7095306
benidipine	lacidipine	C08CA15	C08CA09	1.0	0.83683026
benidipine	delapril	C08CA15	C09BA12,C09BB12,C09AA12	1.0	0.7552683
benidipine	zofenopril	C08CA15	C09BA15,C09AA15	1.0	0.7181302
benidipine	telmisartan	C08CA15	C09DB04,C09DA07,C09CA07	1.0	0.713844
benidipine	quinapril	C08CA15	C09AA06,C09BA06	1.0	0.75198734
benidipine	mibefradil	C08CA15	C08CX01	1.0	0.7130358
metformin	pioglitazone	A10BD18,A10BA02,A10BD13,A10BD16,A10BD10,A10BD02,A10BD03,A10BD15,A10BD14,A10BD05,A10BD08,A10BD17,A10BD07,A10BD20,A10BD11	A10BD09,A10BD12,A10BD05,A10BG03,A10BD06	1.0	0.7219442
metformin	glyburide	A10BD18,A10BA02,A10BD13,A10BD16,A10BD10,A10BD02,A10BD03,A10BD15,A10BD14,A10BD05,A10BD08,A10BD17,A10BD07,A10BD20,A10BD11	A10BB01	1.0	0.71046674
promazine	amoxapine	N05AA03	N06AA17	1.0	0.71604055
promazine	chlorprothixene	N05AA03	N05AF03	1.0	0.83251303
promazine	mesoridazine	N05AA03	N05AC03	1.0	0.7503038
promazine	cyclizine	N05AA03	R06AE03,R06AE53	0.0	0.73397267
methocarbamol	eperisone	M03BA53,M03BA03,M03BA73	M03BX09	1.0	0.7238281
etravirine	rilpivirine	J05AG04	J05AR19,J05AG05,J05AR08	1.0	0.82260746
etravirine	amprenavir	J05AG04	J05AE05	1.0	0.7145831
cefazolin	vancomycin	J01DB04	A07AA09,J01XA01	0.5	0.71096355
mipomersen	lomitapide	C10AX11	C10AX12	1.0	0.7865381
fondaparinux	dalteparin	B01AX05	B01AB04	1.0	0.7919572
fondaparinux	tinzaparin	B01AX05	B01AB10	1.0	0.77972966
fondaparinux	argatroban	B01AX05	B01AE03	1.0	0.7313682
stanozolol	oxymetholone	A14AA02	A14AA05	1.0	0.74517125
buserelin	triptorelin	L02AE01	L02AE04	1.0	0.80632144
abacavir	nevirapine	J05AR02,J05AR13,J05AR04,J05AF06	J05AR05,J05AG01,J05AR07	1.0	0.7117329
meclizine	cyclizine	R06AE55,R06AE05	R06AE03,R06AE53	1.0	0.7291669
meclizine	pheniramine	R06AE55,R06AE05	R06AB05,D04AA16	0.5	0.71656334
meclizine	cyproheptadine	R06AE55,R06AE05	R06AX02	1.0	0.70111185
meclizine	cetirizine	R06AE55,R06AE05	R06AE07	1.0	0.7199334
amoxapine	chlorprothixene	N06AA17	N05AF03	1.0	0.7754891
amoxapine	melperone	N06AA17	N05AD03	1.0	0.7154766
amoxapine	cyclobenzaprine	N06AA17	M03BX08	0.0	0.7247595
amoxapine	trimipramine	N06AA17	N06AA06	1.0	0.7955351
amoxapine	doxepin	N06AA17	N06AA12	1.0	0.7181012
iodixanol	iopamidol	V08AB09	V08AB04	1.0	0.7546201
ziprasidone	amisulpride	N05AE04	N05AL05	1.0	0.7501063
nevirapine	atazanavir	J05AR05,J05AG01,J05AR07	J05AE08,J05AR15	1.0	0.71919703
crizotinib	pazopanib	L01XE16	L01XE11	1.0	0.7264714
crizotinib	eribulin	L01XE16	L01XX41	1.0	0.7032453
ponatinib	dasatinib	L01XE24	L01XE06	1.0	0.7539313
sulbactam	cloxacillin	J01CG01	J01CF02,J01CR50	1.0	0.72583663
sulbactam	mezlocillin	J01CG01	J01CR50,J01CA10	1.0	0.7242456
miglitol	repaglinide	A10BF02	A10BD14,A10BX02	1.0	0.72169167
exemestane	letrozole	L02BG06	L02BG04	1.0	0.75780845
vilazodone	paroxetine	N06AX24	N06AB05	1.0	0.71224535
lacidipine	delapril	C08CA09	C09BA12,C09BB12,C09AA12	1.0	0.7172895
lacidipine	quinapril	C08CA09	C09AA06,C09BA06	1.0	0.72912544
chlorprothixene	mesoridazine	N05AF03	N05AC03	1.0	0.8151364
chlorprothixene	bromperidol	N05AF03	N05AD06	1.0	0.711999
chlorprothixene	cyclizine	N05AF03	R06AE03,R06AE53	0.0	0.71632737
chlorprothixene	trimipramine	N05AF03	N06AA06	1.0	0.72097707
mometasone	flunisolide	R03BA07,R01AD09,R03AK09,D07XC03,D07AC13	R01AD04,R03BA03	0.5	0.75126
cefdinir	gemifloxacin	J01DD15	J01MA15	1.0	0.7364168
cefdinir	cefadroxil	J01DD15	J01DB05	1.0	0.736762
cefdinir	telithromycin	J01DD15	J01FA15	1.0	0.72172606
isoconazole	sertaconazole	G01AF07,D01AC05,G01AF20	D01AC14,G01AF20,G01AF19	1.0	0.82412094
pancuronium	doxacurium	M03AC01	M03AC07	1.0	0.7230163
linezolid	vancomycin	J01XX08	A07AA09,J01XA01	0.5	0.7155772
tiopronin	bucillamine	R05CB12	M01CC02	0.0	0.7102218
melperone	bromperidol	N05AD03	N05AD06	1.0	0.7505161
eptifibatide	tirofiban	B01AC16	B01AC17	1.0	0.8523339
eptifibatide	argatroban	B01AC16	B01AE03	1.0	0.71298754
doxazosin	silodosin	C02CA04	G04CA04	0.0	0.72880155
doxazosin	tamsulosin	C02CA04	G04CA02,G04CA53,G04CA52	0.0	0.7474623
silodosin	tamsulosin	G04CA04	G04CA02,G04CA53,G04CA52	1.0	0.82129425
itopride	lafutidine	A03FA07	A02BA08	1.0	0.7015476
itopride	rabeprazole	A03FA07	A02BC04,M01AA05,M02AA03,A02BC54	0.5	0.71331024
atazanavir	rilpivirine	J05AE08,J05AR15	J05AR19,J05AG05,J05AR08	1.0	0.7062625
atazanavir	cobicistat	J05AE08,J05AR15	J05AR14,J05AR18,V03AX03,J05AR15,J05AR09	0.5	0.7216738
atazanavir	indinavir	J05AE08,J05AR15	J05AE02	1.0	0.73011017
ciclesonide	flunisolide	R03BA08,R01AD13	R01AD04,R03BA03	1.0	0.7164998
tirofiban	argatroban	B01AC17	B01AE03	1.0	0.705653
cefotiam	cefpirome	J01DC07	J01DE02	1.0	0.7117945
cefotiam	cefozopran	J01DC07	J01DE03	1.0	0.757566
cefotiam	latamoxef	J01DC07	J01DD06	1.0	0.7908622
cefotiam	mezlocillin	J01DC07	J01CR50,J01CA10	1.0	0.814488
indobufen	sulfinpyrazone	B01AC10	M04AB02	0.0	0.7086678
delapril	ramipril	C09BA12,C09BB12,C09AA12	C09AA05,C10BX04,C10BX06,C09BA05,C09BB07,C09BB05	1.0	0.7290877
delapril	zofenopril	C09BA12,C09BB12,C09AA12	C09BA15,C09AA15	1.0	0.75195783
delapril	lisinopril	C09BA12,C09BB12,C09AA12	C09AA03,C09BB03,C09BA03,C10BX07	1.0	0.73333806
delapril	quinapril	C09BA12,C09BB12,C09AA12	C09AA06,C09BA06	1.0	0.820025
formoterol	tiotropium	R03AK11,R03AK07,R03AL05,R03AK08,R03AC13,R03AK09	R03AL06,R03BB04,R03BB54	1.0	0.7632844
prednisolone	prednisone	D07AA03,R01AD52,S02BA03,S01CB02,V03AB05,S01CA02,D07CA03,D07XA02,C05AA04,A07EA01,A01AC54,S03BA02,S02CA01,S03CA02,R01AD02,H02AB06,D07BA01,S01BB02,S01BA04	H02AB07,A07EA03	0.2857142857142857	0.8435876
prednisolone	methylprednisolone	D07AA03,R01AD52,S02BA03,S01CB02,V03AB05,S01CA02,D07CA03,D07XA02,C05AA04,A07EA01,A01AC54,S03BA02,S02CA01,S03CA02,R01AD02,H02AB06,D07BA01,S01BB02,S01BA04	S01CA08,D07CA02,D07AA01,D10AA02,H02AB04,H02BX01	0.42857142857142855	0.71775633
nifurtimox	melarsoprol	P01CC01	P01CD01	1.0	0.74963385
metergoline	cyproheptadine	G02CB05	R06AX02	0.0	0.71191245
metergoline	methysergide	G02CB05	N02CA04	0.0	0.8163241
felbamate	stiripentol	N03AX10	N03AX17	1.0	0.7126817
rilpivirine	emtricitabine	J05AR19,J05AG05,J05AR08	J05AR19,J05AR18,J05AR03,J05AR06,J05AR17,J05AR09,J05AR08,J05AF09	1.0	0.7257469
nitrazepam	secobarbital	N05CD02	N05CA06,N05CB01	1.0	0.73309934
nitrazepam	zopiclone	N05CD02	N05CF01	1.0	0.7556799
nitrazepam	etizolam	N05CD02	N05BA19	1.0	0.7101477
nitrazepam	halazepam	N05CD02	N05BA13	1.0	0.7239952
nitrazepam	bromazepam	N05CD02	N05BA08	1.0	0.7997197
nitrazepam	quazepam	N05CD02	N05CD10	1.0	0.7669919
nitrazepam	nordazepam	N05CD02	N05BA16	1.0	0.7329321
nitrazepam	zaleplon	N05CD02	N05CF03	1.0	0.73054874
prilocaine	articaine	N01BB54,N01BB04	N01BB58,N01BB08	1.0	0.75074315
prilocaine	chloroprocaine	N01BB54,N01BB04	N01BA04	1.0	0.7491668
atenolol	nadolol	C07CB03,C07FB03,C07DB01,C07BB03,C07CB53,C07AB03	C07AA12,C07BA12	1.0	0.72111094
atenolol	bisoprolol	C07CB03,C07FB03,C07DB01,C07BB03,C07CB53,C07AB03	C07BB07,C09BX02,C07FB07,C07AB57,C07AB07	1.0	0.74962306
captopril	enalapril	C09AA01,C09BA01	C09BB06,C09BB02,C09AA02,C09BA02	1.0	0.73303473
captopril	lisinopril	C09AA01,C09BA01	C09AA03,C09BB03,C09BA03,C10BX07	1.0	0.74727494
captopril	quinapril	C09AA01,C09BA01	C09AA06,C09BA06	1.0	0.7068207
gemifloxacin	prulifloxacin	J01MA15	J01MA17	1.0	0.76153135
gemifloxacin	gatifloxacin	J01MA15	S01AE06,J01MA16	0.5	0.71693
gemifloxacin	telithromycin	J01MA15	J01FA15	1.0	0.7781835
cloxacillin	nafcillin	J01CF02,J01CR50	J01CR50,J01CF06	1.0	0.77533853
delavirdine	amprenavir	J05AG02	J05AE05	1.0	0.8016921
delavirdine	nelfinavir	J05AG02	J05AE04	1.0	0.75617045
delavirdine	indinavir	J05AG02	J05AE02	1.0	0.7403701
estazolam	bromazepam	N05CD04	N05BA08	1.0	0.7085394
estazolam	zaleplon	N05CD04	N05CF03	1.0	0.73867756
cefpirome	cefozopran	J01DE02	J01DE03	1.0	0.7046372
cefpirome	latamoxef	J01DE02	J01DD06	1.0	0.7077853
cefpirome	mezlocillin	J01DE02	J01CR50,J01CA10	1.0	0.7303728
amprenavir	nelfinavir	J05AE05	J05AE04	1.0	0.7619101
amprenavir	fosamprenavir	J05AE05	J05AE07	1.0	0.7358539
amprenavir	indinavir	J05AE05	J05AE02	1.0	0.7698635
